Tick,Tender ID,Ticker,Action,Quantity,Price,Expires,source_file,mid_at_tick,spread_top_at_tick
17,1,CRZY,SELL,73000,10.25,47,simulation_run_s387_20260412_153425.xlsx,10.01,0.03999999999999915
88,801,CRZY,SELL,73000,10.44,118,simulation_run_s387_20260412_153425.xlsx,10.3,0.02000000000000135
142,1601,TAME,SELL,74000,25.53,172,simulation_run_s387_20260412_153425.xlsx,25.25,0.020000000000003126
206,2401,CRZY,BUY,68000,9.73,236,simulation_run_s387_20260412_153425.xlsx,9.945,0.009999999999999787
258,3201,TAME,BUY,73000,24.99,288,simulation_run_s387_20260412_153425.xlsx,25.125,0.00999999999999801
30,1,TAME,BUY,67000,24.71,60,simulation_run_s387_20260419_054116.xlsx,24.990000000000002,0.019999999999999574
77,801,CRZY,SELL,70000,9.95,107,simulation_run_s387_20260419_054116.xlsx,9.795,0.010000000000001563
137,1601,TAME,SELL,67000,26.19,167,simulation_run_s387_20260419_054116.xlsx,26.015,0.10999999999999943
206,2401,TAME,SELL,72000,26.06,236,simulation_run_s387_20260419_054116.xlsx,25.86,0.019999999999999574
263,3201,CRZY,BUY,74000,9.89,293,simulation_run_s387_20260419_054116.xlsx,10.11,0.040000000000000924
20,1,CRZY,BUY,71000,9.79,50,simulation_run_s388_20260412_154027.xlsx,10.035,0.07000000000000028
76,801,TAME,SELL,68000,25.5,106,simulation_run_s388_20260412_154027.xlsx,25.335,0.010000000000001563
148,1601,TAME,SELL,66000,25.91,178,simulation_run_s388_20260412_154027.xlsx,25.67,0.0400000000000027
201,2401,TAME,SELL,69000,25.47,231,simulation_run_s388_20260412_154027.xlsx,25.29,0.0799999999999983
256,3201,TAME,SELL,68000,24.99,286,simulation_run_s388_20260412_154027.xlsx,24.845,0.07000000000000028
18,1,CRZY,BUY,69000,9.54,48,simulation_run_s387_20260424_070019.xlsx,9.79,0.02000000000000135
76,801,TAME,SELL,72000,24.66,106,simulation_run_s387_20260424_070019.xlsx,24.384999999999998,0.029999999999997584
146,1601,TAME,SELL,66000,23.76,177,simulation_run_s387_20260424_070019.xlsx,23.759999999999998,0.019999999999999574
205,2401,TAME,SELL,72000,24.56,235,simulation_run_s387_20260424_070019.xlsx,24.265,0.05000000000000071
255,3201,CRZY,SELL,65000,9.05,285,simulation_run_s387_20260424_070019.xlsx,8.844999999999999,0.02999999999999936
15,1,TAME,BUY,69000,24.84,45,simulation_run_s388_20260419_054718.xlsx,25.075,0.00999999999999801
88,801,CRZY,SELL,70000,10.35,118,simulation_run_s388_20260419_054718.xlsx,10.395,0.009999999999999787
147,1601,CRZY,SELL,69000,10.05,177,simulation_run_s388_20260419_054718.xlsx,9.8,0.08000000000000007
196,2401,TAME,BUY,71000,25.77,226,simulation_run_s388_20260419_054718.xlsx,25.91,0.020000000000003126
259,3201,TAME,BUY,65000,26.5,290,simulation_run_s388_20260419_054718.xlsx,26.735,0.05000000000000071
27,1,TAME,BUY,66000,24.81,57,simulation_run_s388_20260424_070621.xlsx,25.115000000000002,0.010000000000001563
88,801,CRZY,SELL,74000,10.21,118,simulation_run_s388_20260424_070621.xlsx,10.085,0.049999999999998934
140,1601,TAME,SELL,69000,26.87,170,simulation_run_s388_20260424_070621.xlsx,26.759999999999998,0.019999999999999574
199,2401,CRZY,SELL,66000,10.71,229,simulation_run_s388_20260424_070621.xlsx,10.48,0.019999999999999574
269,3201,TAME,BUY,67000,26.72,299,simulation_run_s388_20260424_070621.xlsx,26.985,0.05000000000000071
22,1,CRZY,BUY,66000,9.98,52,simulation_run_s389_20260412_154629.xlsx,10.185,0.07000000000000028
83,801,TAME,SELL,75000,24.07,113,simulation_run_s389_20260412_154629.xlsx,23.78,0.019999999999999574
149,1601,CRZY,SELL,66000,10.08,179,simulation_run_s389_20260412_154629.xlsx,10.05,0.02000000000000135
199,2401,CRZY,SELL,68000,9.85,229,simulation_run_s389_20260412_154629.xlsx,9.61,0.08000000000000007
269,3201,CRZY,SELL,73000,9.65,299,simulation_run_s389_20260412_154629.xlsx,9.455,0.010000000000001563
18,1,TAME,BUY,69000,24.8,49,simulation_run_s389_20260419_055320.xlsx,24.995,0.030000000000001137
75,801,CRZY,SELL,73000,10.76,105,simulation_run_s389_20260419_055320.xlsx,10.58,0.03999999999999915
146,1601,CRZY,SELL,68000,10.57,176,simulation_run_s389_20260419_055320.xlsx,10.344999999999999,0.009999999999999787
209,2401,CRZY,SELL,67000,10.65,239,simulation_run_s389_20260419_055320.xlsx,10.425,0.009999999999999787
267,3201,TAME,SELL,67000,23.98,297,simulation_run_s389_20260419_055320.xlsx,23.735,0.00999999999999801
20,1,TAME,SELL,69000,25.16,50,simulation_run_s389_20260424_071223.xlsx,25.04,0.03999999999999915
88,801,TAME,SELL,75000,25.63,119,simulation_run_s389_20260424_071223.xlsx,25.445,0.00999999999999801
140,1601,CRZY,SELL,70000,10.27,170,simulation_run_s389_20260424_071223.xlsx,9.99,0.03999999999999915
199,2401,CRZY,SELL,68000,10.55,229,simulation_run_s389_20260424_071223.xlsx,10.295,0.030000000000001137
270,3201,TAME,BUY,66000,25.75,300,simulation_run_s389_20260424_071223.xlsx,25.955,0.010000000000001563
26,81,CRZY,SELL,69000,10.15,56,simulation_run_s38_20260407_170313.xlsx,10.024999999999999,0.02999999999999936
77,881,CRZY,SELL,74000,9.99,107,simulation_run_s38_20260407_170313.xlsx,9.879999999999999,0.0600000000000005
146,1681,TAME,BUY,70000,26.51,176,simulation_run_s38_20260407_170313.xlsx,26.79,0.0799999999999983
205,2481,CRZY,SELL,67000,9.75,235,simulation_run_s38_20260407_170313.xlsx,9.54,0.040000000000000924
259,3281,TAME,SELL,68000,27.75,289,simulation_run_s38_20260407_170313.xlsx,27.545,0.06999999999999673
15,81,TAME,SELL,70000,25.23,45,simulation_run_s38_20260408_235044.xlsx,24.97,0.019999999999999574
86,881,CRZY,SELL,71000,9.95,116,simulation_run_s38_20260408_235044.xlsx,9.75,0.05999999999999872
146,1681,CRZY,SELL,70000,9.91,176,simulation_run_s38_20260408_235044.xlsx,9.75,0.019999999999999574
199,2481,TAME,BUY,71000,24.78,229,simulation_run_s38_20260408_235044.xlsx,25.055,0.04999999999999716
259,3281,CRZY,BUY,71000,9.87,289,simulation_run_s38_20260408_235044.xlsx,10.004999999999999,0.009999999999999787
27,1,CRZY,BUY,71000,9.8,57,simulation_run_s38_20260411_040409.xlsx,10.065,0.05000000000000071
77,801,TAME,SELL,72000,24.78,107,simulation_run_s38_20260411_040409.xlsx,24.725,0.010000000000001563
147,1601,TAME,SELL,74000,25.51,177,simulation_run_s38_20260411_040409.xlsx,25.244999999999997,0.010000000000001563
208,2401,CRZY,BUY,73000,10.0,238,simulation_run_s38_20260411_040409.xlsx,10.155000000000001,0.009999999999999787
259,3201,TAME,BUY,65000,25.48,289,simulation_run_s38_20260411_040409.xlsx,25.765,0.05000000000000071
18,1,TAME,SELL,70000,25.62,48,simulation_run_s38_20260413_053909.xlsx,25.25,0.03999999999999915
76,801,CRZY,SELL,73000,10.13,106,simulation_run_s38_20260413_053909.xlsx,10.035,0.07000000000000028
145,1601,TAME,SELL,71000,25.1,175,simulation_run_s38_20260413_053909.xlsx,24.93,0.019999999999999574
201,2401,TAME,SELL,67000,25.61,231,simulation_run_s38_20260413_053909.xlsx,25.58,0.019999999999999574
269,3201,TAME,SELL,73000,26.26,299,simulation_run_s38_20260413_053909.xlsx,26.0,0.03999999999999915
28,1,TAME,BUY,70000,25.01,58,simulation_run_s38_20260413_202632.xlsx,25.1,0.019999999999999574
75,801,CRZY,SELL,73000,10.69,105,simulation_run_s38_20260413_202632.xlsx,10.504999999999999,0.009999999999999787
142,1601,CRZY,SELL,71000,10.9,172,simulation_run_s38_20260413_202632.xlsx,10.649999999999999,0.0600000000000005
202,2401,TAME,BUY,65000,24.3,231,simulation_run_s38_20260413_202632.xlsx,24.605,0.00999999999999801
256,3201,TAME,BUY,67000,24.55,286,simulation_run_s38_20260413_202632.xlsx,24.68,0.019999999999999574
18,1,TAME,SELL,69000,25.13,48,simulation_run_s38_20260415_075657.xlsx,24.945,0.04999999999999716
76,801,CRZY,BUY,70000,9.25,106,simulation_run_s38_20260415_075657.xlsx,9.595,0.08999999999999986
147,1601,TAME,BUY,73000,25.69,177,simulation_run_s38_20260415_075657.xlsx,25.865000000000002,0.05000000000000071
209,2401,CRZY,SELL,65000,9.96,239,simulation_run_s38_20260415_075657.xlsx,9.84,0.019999999999999574
262,3201,TAME,BUY,70000,25.61,292,simulation_run_s38_20260415_075657.xlsx,25.814999999999998,0.029999999999997584
18,1,CRZY,SELL,74000,10.14,48,simulation_run_s38_20260417_035956.xlsx,10.04,0.02000000000000135
83,801,TAME,SELL,70000,25.02,113,simulation_run_s38_20260417_035956.xlsx,24.865000000000002,0.029999999999997584
141,1601,CRZY,BUY,67000,10.22,171,simulation_run_s38_20260417_035956.xlsx,10.524999999999999,0.02999999999999936
208,2401,TAME,SELL,66000,25.47,238,simulation_run_s38_20260417_035956.xlsx,25.229999999999997,0.019999999999999574
265,3201,TAME,SELL,71000,25.62,295,simulation_run_s38_20260417_035956.xlsx,25.43,0.03999999999999915
28,1,TAME,BUY,67000,24.81,58,simulation_run_s38_20260417_165822.xlsx,25.04,0.019999999999999574
79,801,CRZY,SELL,68000,10.07,109,simulation_run_s38_20260417_165822.xlsx,9.93,0.019999999999999574
143,1601,TAME,SELL,68000,25.22,173,simulation_run_s38_20260417_165822.xlsx,24.994999999999997,0.010000000000001563
201,2401,TAME,SELL,74000,25.23,231,simulation_run_s38_20260417_165822.xlsx,25.005000000000003,0.010000000000001563
260,3201,TAME,SELL,74000,25.12,290,simulation_run_s38_20260417_165822.xlsx,24.92,0.0400000000000027
27,1,TAME,BUY,66000,24.68,57,simulation_run_s38_20260420_001124.xlsx,24.955,0.029999999999997584
87,801,TAME,BUY,69000,25.43,117,simulation_run_s38_20260420_001124.xlsx,25.509999999999998,0.09999999999999787
144,1601,TAME,BUY,66000,25.92,174,simulation_run_s38_20260420_001124.xlsx,26.17,0.120000000000001
198,2401,TAME,BUY,75000,26.79,228,simulation_run_s38_20260420_001124.xlsx,26.994999999999997,0.010000000000001563
267,3201,TAME,BUY,70000,28.36,297,simulation_run_s38_20260420_001124.xlsx,28.55,0.03999999999999915
27,1,CRZY,SELL,70000,10.43,57,simulation_run_s38_20260421_151223.xlsx,10.21,0.02000000000000135
78,801,TAME,BUY,68000,25.05,108,simulation_run_s38_20260421_151223.xlsx,25.345,0.010000000000001563
141,1601,CRZY,BUY,73000,10.43,171,simulation_run_s38_20260421_151223.xlsx,10.64,0.019999999999999574
196,2401,TAME,SELL,73000,25.51,226,simulation_run_s38_20260421_151223.xlsx,25.415,0.010000000000001563
263,3201,CRZY,BUY,74000,10.22,293,simulation_run_s38_20260421_151223.xlsx,10.375,0.07000000000000028
16,1,TAME,SELL,67000,25.27,46,simulation_run_s38_20260422_060558.xlsx,25.265,0.00999999999999801
79,801,CRZY,BUY,71000,10.17,109,simulation_run_s38_20260422_060558.xlsx,10.280000000000001,0.09999999999999964
142,1601,TAME,BUY,72000,24.86,172,simulation_run_s38_20260422_060558.xlsx,25.240000000000002,0.019999999999999574
206,2401,TAME,BUY,75000,24.78,236,simulation_run_s38_20260422_060558.xlsx,25.0,0.020000000000003126
263,3201,CRZY,SELL,65000,11.65,293,simulation_run_s38_20260422_060558.xlsx,11.475,0.05000000000000071
15,1,CRZY,SELL,68000,10.17,45,simulation_run_s38_20260422_194105.xlsx,9.975000000000001,0.02999999999999936
83,801,TAME,BUY,68000,23.47,113,simulation_run_s38_20260422_194105.xlsx,23.725,0.010000000000001563
149,1601,TAME,BUY,66000,23.72,179,simulation_run_s38_20260422_194105.xlsx,23.97,0.019999999999999574
204,2401,CRZY,SELL,70000,10.19,234,simulation_run_s38_20260422_194105.xlsx,10.1,0.03999999999999915
259,3201,TAME,BUY,69000,24.64,289,simulation_run_s38_20260422_194105.xlsx,24.835,0.010000000000001563
25,1,TAME,BUY,75000,24.62,56,simulation_run_s390_20260412_155232.xlsx,24.935000000000002,0.05000000000000071
86,801,TAME,BUY,73000,25.16,116,simulation_run_s390_20260412_155232.xlsx,25.305,0.030000000000001137
139,1601,TAME,BUY,71000,24.91,169,simulation_run_s390_20260412_155232.xlsx,25.11,0.019999999999999574
198,2401,CRZY,BUY,73000,10.73,228,simulation_run_s390_20260412_155232.xlsx,11.02,0.03999999999999915
260,3201,TAME,BUY,74000,24.61,290,simulation_run_s390_20260412_155232.xlsx,24.85,0.05999999999999872
22,1,TAME,BUY,65000,25.17,52,simulation_run_s390_20260419_055922.xlsx,25.354999999999997,0.05000000000000071
79,801,CRZY,SELL,68000,10.79,109,simulation_run_s390_20260419_055922.xlsx,10.68,0.019999999999999574
138,1601,CRZY,SELL,74000,10.88,168,simulation_run_s390_20260419_055922.xlsx,10.625,0.010000000000001563
195,2401,CRZY,SELL,72000,10.64,225,simulation_run_s390_20260419_055922.xlsx,10.445,0.05000000000000071
260,3201,TAME,SELL,71000,25.78,290,simulation_run_s390_20260419_055922.xlsx,25.59,0.020000000000003126
17,1,CRZY,SELL,75000,10.11,47,simulation_run_s390_20260424_071825.xlsx,10.01,0.05999999999999872
80,801,CRZY,SELL,66000,9.41,110,simulation_run_s390_20260424_071825.xlsx,9.195,0.05000000000000071
136,1601,TAME,SELL,71000,25.07,166,simulation_run_s390_20260424_071825.xlsx,24.835,0.010000000000001563
206,2401,TAME,SELL,69000,24.79,236,simulation_run_s390_20260424_071825.xlsx,24.535,0.030000000000001137
257,3201,CRZY,BUY,75000,9.3,287,simulation_run_s390_20260424_071825.xlsx,9.51,0.019999999999999574
23,1,TAME,BUY,74000,24.73,53,simulation_run_s391_20260412_155833.xlsx,25.009999999999998,0.019999999999999574
89,801,CRZY,SELL,66000,10.14,119,simulation_run_s391_20260412_155833.xlsx,10.01,0.03999999999999915
146,1601,CRZY,SELL,71000,10.22,176,simulation_run_s391_20260412_155833.xlsx,10.120000000000001,0.02000000000000135
202,2401,CRZY,SELL,66000,10.09,232,simulation_run_s391_20260412_155833.xlsx,9.89,0.019999999999999574
266,3201,TAME,BUY,72000,25.03,296,simulation_run_s391_20260412_155833.xlsx,25.275,0.010000000000001563
23,1,TAME,SELL,66000,25.46,53,simulation_run_s391_20260419_060524.xlsx,25.155,0.010000000000001563
79,801,CRZY,BUY,67000,9.05,109,simulation_run_s391_20260419_060524.xlsx,9.28,0.019999999999999574
145,1601,CRZY,BUY,65000,9.08,175,simulation_run_s391_20260419_060524.xlsx,9.17,0.03999999999999915
200,2401,TAME,BUY,67000,25.56,230,simulation_run_s391_20260419_060524.xlsx,25.700000000000003,0.019999999999999574
268,3201,CRZY,SELL,69000,9.62,298,simulation_run_s391_20260419_060524.xlsx,9.455,0.07000000000000028
29,1,TAME,SELL,67000,24.67,59,simulation_run_s391_20260424_072427.xlsx,24.354999999999997,0.08999999999999986
77,801,CRZY,BUY,66000,9.97,107,simulation_run_s391_20260424_072427.xlsx,10.215,0.009999999999999787
149,1601,TAME,BUY,72000,23.29,179,simulation_run_s391_20260424_072427.xlsx,23.42,0.0400000000000027
197,2401,CRZY,BUY,69000,9.79,227,simulation_run_s391_20260424_072427.xlsx,9.955,0.030000000000001137
263,3201,TAME,SELL,75000,22.59,293,simulation_run_s391_20260424_072427.xlsx,22.335,0.08999999999999986
18,1,TAME,SELL,67000,25.15,48,simulation_run_s392_20260412_160435.xlsx,24.975,0.029999999999997584
77,801,CRZY,BUY,72000,9.69,107,simulation_run_s392_20260412_160435.xlsx,10.01,0.019999999999999574
139,1601,CRZY,BUY,73000,9.8,169,simulation_run_s392_20260412_160435.xlsx,9.97,0.019999999999999574
206,2401,TAME,SELL,72000,24.54,236,simulation_run_s392_20260412_160435.xlsx,24.515,0.030000000000001137
269,3201,CRZY,SELL,73000,9.89,299,simulation_run_s392_20260412_160435.xlsx,9.58,0.019999999999999574
17,1,CRZY,SELL,74000,10.04,47,simulation_run_s392_20260419_061127.xlsx,9.955,0.05000000000000071
90,801,TAME,SELL,67000,24.31,120,simulation_run_s392_20260419_061127.xlsx,24.115000000000002,0.010000000000001563
136,1601,CRZY,BUY,68000,10.03,166,simulation_run_s392_20260419_061127.xlsx,10.4,0.17999999999999972
209,2401,TAME,SELL,69000,23.81,239,simulation_run_s392_20260419_061127.xlsx,23.494999999999997,0.16999999999999815
257,3201,CRZY,SELL,67000,11.02,287,simulation_run_s392_20260419_061127.xlsx,10.79,0.02000000000000135
17,1,CRZY,SELL,72000,10.26,47,simulation_run_s392_20260424_073029.xlsx,10.015,0.009999999999999787
76,801,TAME,SELL,75000,25.3,106,simulation_run_s392_20260424_073029.xlsx,25.07,0.060000000000002274
143,1601,TAME,SELL,68000,25.3,173,simulation_run_s392_20260424_073029.xlsx,25.145,0.030000000000001137
201,2401,CRZY,BUY,69000,10.95,231,simulation_run_s392_20260424_073029.xlsx,11.129999999999999,0.08000000000000007
263,3201,TAME,BUY,74000,24.88,293,simulation_run_s392_20260424_073029.xlsx,25.005000000000003,0.010000000000001563
16,1,CRZY,BUY,75000,9.71,46,simulation_run_s393_20260412_161038.xlsx,9.955,0.010000000000001563
85,801,TAME,SELL,72000,25.61,115,simulation_run_s393_20260412_161038.xlsx,25.345,0.010000000000001563
150,1601,TAME,SELL,66000,25.98,180,simulation_run_s393_20260412_161038.xlsx,25.945,0.00999999999999801
198,2401,CRZY,SELL,69000,10.69,228,simulation_run_s393_20260412_161038.xlsx,10.415,0.02999999999999936
270,3201,TAME,SELL,68000,26.11,300,simulation_run_s393_20260412_161038.xlsx,25.93,0.060000000000002274
24,1,CRZY,BUY,71000,9.92,54,simulation_run_s393_20260419_061729.xlsx,10.11,0.040000000000000924
80,801,TAME,SELL,71000,25.36,110,simulation_run_s393_20260419_061729.xlsx,25.22,0.019999999999999574
149,1601,CRZY,SELL,75000,10.19,179,simulation_run_s393_20260419_061729.xlsx,9.97,0.019999999999999574
210,2401,TAME,SELL,71000,26.09,240,simulation_run_s393_20260419_061729.xlsx,25.85,0.0400000000000027
260,3201,TAME,SELL,68000,25.78,290,simulation_run_s393_20260419_061729.xlsx,25.595,0.05000000000000071
24,1,CRZY,SELL,74000,10.33,54,simulation_run_s393_20260424_073631.xlsx,9.93,0.09999999999999964
88,801,CRZY,SELL,69000,10.52,118,simulation_run_s393_20260424_073631.xlsx,10.4,0.019999999999999574
148,1601,TAME,SELL,73000,26.12,178,simulation_run_s393_20260424_073631.xlsx,25.805,0.00999999999999801
202,2401,CRZY,SELL,69000,10.04,232,simulation_run_s393_20260424_073631.xlsx,10.04,0.040000000000000924
263,3201,TAME,SELL,74000,26.2,293,simulation_run_s393_20260424_073631.xlsx,25.975,0.05000000000000071
24,1,TAME,SELL,70000,25.12,55,simulation_run_s394_20260419_062330.xlsx,24.92,0.09999999999999787
88,801,TAME,SELL,66000,24.76,118,simulation_run_s394_20260419_062330.xlsx,24.57,0.019999999999999574
147,1601,CRZY,SELL,67000,10.59,177,simulation_run_s394_20260419_062330.xlsx,10.445,0.05000000000000071
210,2401,TAME,BUY,73000,24.32,240,simulation_run_s394_20260419_062330.xlsx,24.560000000000002,0.019999999999999574
269,3201,TAME,BUY,66000,24.85,299,simulation_run_s394_20260419_062330.xlsx,25.0,0.03999999999999915
17,1,CRZY,BUY,69000,9.82,47,simulation_run_s394_20260412_161640.xlsx,9.915,0.009999999999999787
84,801,TAME,SELL,68000,25.01,114,simulation_run_s394_20260412_161640.xlsx,24.82,0.019999999999999574
145,1601,TAME,SELL,72000,25.24,175,simulation_run_s394_20260412_161640.xlsx,25.049999999999997,0.05999999999999872
203,2401,CRZY,BUY,73000,10.39,233,simulation_run_s394_20260412_161640.xlsx,10.675,0.009999999999999787
264,3201,CRZY,BUY,71000,10.18,293,simulation_run_s394_20260412_161640.xlsx,10.344999999999999,0.02999999999999936
24,1,TAME,BUY,66000,24.61,54,simulation_run_s394_20260424_074234.xlsx,24.869999999999997,0.019999999999999574
87,801,CRZY,SELL,69000,9.94,117,simulation_run_s394_20260424_074234.xlsx,9.72,0.019999999999999574
149,1601,TAME,BUY,66000,24.65,179,simulation_run_s394_20260424_074234.xlsx,24.865000000000002,0.029999999999997584
201,2401,TAME,BUY,66000,24.93,230,simulation_run_s394_20260424_074234.xlsx,24.95,0.03999999999999915
268,3201,CRZY,BUY,65000,9.4,298,simulation_run_s394_20260424_074234.xlsx,9.66,0.05999999999999872
25,1,CRZY,BUY,68000,9.8,55,simulation_run_s395_20260412_162242.xlsx,10.04,0.040000000000000924
80,801,TAME,SELL,66000,25.72,110,simulation_run_s395_20260412_162242.xlsx,25.505,0.030000000000001137
144,1601,CRZY,BUY,67000,8.9,174,simulation_run_s395_20260412_162242.xlsx,9.115,0.030000000000001137
203,2401,CRZY,BUY,74000,9.01,233,simulation_run_s395_20260412_162242.xlsx,9.035,0.009999999999999787
263,3201,CRZY,BUY,71000,8.41,293,simulation_run_s395_20260412_162242.xlsx,8.719999999999999,0.040000000000000924
22,1,TAME,SELL,71000,24.97,52,simulation_run_s395_20260419_062933.xlsx,24.775,0.029999999999997584
86,801,CRZY,BUY,72000,9.67,116,simulation_run_s395_20260419_062933.xlsx,9.915,0.02999999999999936
139,1601,CRZY,BUY,67000,9.47,169,simulation_run_s395_20260419_062933.xlsx,9.735,0.02999999999999936
202,2401,TAME,BUY,69000,23.86,232,simulation_run_s395_20260419_062933.xlsx,24.02,0.03999999999999915
258,3201,CRZY,BUY,73000,9.13,288,simulation_run_s395_20260419_062933.xlsx,9.2,0.0600000000000005
25,1,CRZY,BUY,68000,9.94,55,simulation_run_s395_20260424_074836.xlsx,10.195,0.009999999999999787
78,801,TAME,SELL,70000,24.68,108,simulation_run_s395_20260424_074836.xlsx,24.57,0.0799999999999983
140,1601,TAME,SELL,69000,24.93,169,simulation_run_s395_20260424_074836.xlsx,24.845,0.010000000000001563
